"scenario","method","lambda","mse_mean","true_fdr_mean","est_fdr_mean","fdp_mean"
"correlated","ncv1",0.00842893095941227,1.25443534352265,0.849330679507318,0.800410482325352,0.849330679507318
"correlated","ncv1",0.00772320945303067,1.26920898916657,0.854388440794455,0.810735286243246,0.854388440794455
"correlated","ncv1",0.00707657525522565,1.28436771830577,0.85895106502082,0.819996788266751,0.85895106502082
"correlated","ncv1",0.00648408121616084,1.29983772702545,0.863061595276718,0.828411041036849,0.863061595276718
"correlated","ncv1",0.00594119439155589,1.31446072123542,0.866923414183134,0.836397393097062,0.866923414183134
"correlated","ncv1",0.00544376136287119,1.32961576985839,0.87016301234999,0.843113239823032,0.87016301234999
"correlated","ncv1",0.00498797646109815,1.34384974073679,0.872851249746143,0.848641109926945,0.872851249746143
"correlated","ncv1",0.00457035265104768,1.35876017766314,0.875783117793843,0.85466055376826,0.875783117793843
"correlated","ncv1",0.00418769485338345,1.37310500290721,0.878108458053687,0.85937169135592,0.878108458053687
"correlated","ncv1",0.00383707550029739,1.3873657638007,0.88032037968666,0.863895608831087,0.88032037968666
"correlated","ncv1",0.00351581213781297,1.40061957967718,0.88195252171458,0.867231387759803,0.88195252171458
"correlated","ncv1",0.00322144690336038,1.41362339829428,0.883890147552158,0.871181964238459,0.883890147552158
"correlated","ncv1",0.00295172772161419,1.42655814283514,0.885420788092787,0.87432543316811,0.885420788092787
"correlated","ncv1",0.00270459107473018,1.4392518211716,0.886731103292845,0.877004695775506,0.886731103292845
"correlated","ncv1",0.00247814621516309,1.45120622440061,0.887905954072552,0.879387015292591,0.887905954072552
"correlated","ncv1",0.00227066070028343,1.46316682042574,0.889107775955733,0.881883384436734,0.889107775955733
"correlated","ncv1",0.00208054713812451,1.47463090729698,0.890149019603433,0.884079233937387,0.890149019603433
"correlated","ncv1",0.00190635104285627,1.48601309513471,0.891073175218133,0.88599860958346,0.891073175218133
"correlated","ncv1",0.00174673970707301,1.49701600708762,0.891759429741693,0.887407961722465,0.891759429741693
"correlated","ncv1",0.00160049200576095,1.50781448609756,0.892396326081914,0.888702650303957,0.892396326081914
